date,sku_id,style,size,city,channel_id,units_sold,gross_sales_inr,discount_pct
2026-03-12,EVA-BLK-36,Arizona EVA,36,Kochi,D2C,1,4490,0
2026-03-12,ARZ-BLK-42,Arizona,42,Goa,STORE,3,20970,0
2026-03-12,ZUR-GRY-46,Zurich,46,Bengaluru,STORE,1,8990,0
2026-03-12,BST-TAU-37,Boston,37,Bengaluru,STORE,2,19980,0
2026-03-12,BST-BLK-39,Boston,39,Delhi NCR,AMZ,1,9990,0
2026-03-12,MAY-WHT-36,Mayari,36,Kochi,STORE,1,7490,10
2026-03-12,MAY-WHT-45,Mayari,45,Chandigarh,D2C,1,7490,5
2026-03-12,BST-BLK-46,Boston,46,Lucknow,D2C,2,19980,0
2026-03-12,MIL-BRN-41,Milano,41,Bengaluru,STORE,1,8490,0
2026-03-12,GIZ-BLK-38,Gizeh,38,Chennai,D2C,3,17970,0
2026-03-12,EVA-BLK-41,Arizona EVA,41,Bengaluru,STORE,1,4490,5
2026-03-12,MAY-WHT-42,Mayari,42,Jaipur,STORE,1,7490,0
2026-03-12,ZUR-GRY-38,Zurich,38,Kochi,D2C,1,8990,15
2026-03-12,ARZ-MOC-36,Arizona,36,Hyderabad,STORE,3,20970,0
2026-03-12,BST-BLK-36,Boston,36,Hyderabad,STORE,1,9990,0
2026-03-12,BST-TAU-43,Boston,43,Kochi,STORE,1,9990,5
2026-03-12,MIL-BRN-43,Milano,43,Chandigarh,D2C,2,16980,10
2026-03-12,EVA-BLK-43,Arizona EVA,43,Pune,STORE,1,4490,10
2026-03-12,MIL-BRN-40,Milano,40,Bengaluru,D2C,2,16980,0
2026-03-12,ARZ-MOC-39,Arizona,39,Delhi NCR,STORE,2,13980,5
2026-03-13,BST-BLK-43,Boston,43,Kolkata,D2C,3,29970,0
2026-03-13,ARZ-MOC-46,Arizona,46,Bengaluru,STORE,1,6990,0
2026-03-13,MAD-BRN-42,Madrid,42,Kochi,STORE,2,10980,5
2026-03-13,BST-BLK-39,Boston,39,Chennai,D2C,2,19980,5
2026-03-13,MAD-BRN-38,Madrid,38,Pune,NYK,2,10980,5
2026-03-13,MAY-WHT-39,Mayari,39,Pune,STORE,2,14980,10
2026-03-13,ZUR-GRY-42,Zurich,42,Lucknow,STORE,2,17980,15
2026-03-13,MAD-BRN-44,Madrid,44,Kochi,STORE,2,10980,0
2026-03-13,ARZ-MOC-37,Arizona,37,Hyderabad,NYK,3,20970,0
2026-03-13,GIZ-BLK-38,Gizeh,38,Jaipur,STORE,2,11980,5
2026-03-13,BST-BLK-45,Boston,45,Ahmedabad,STORE,3,29970,0
2026-03-13,BST-TAU-42,Boston,42,Chandigarh,D2C,1,9990,0
2026-03-13,BST-TAU-38,Boston,38,Goa,NYK,2,19980,0
2026-03-13,BST-TAU-40,Boston,40,Lucknow,STORE,2,19980,0
2026-03-13,ZUR-GRY-46,Zurich,46,Pune,STORE,1,8990,15
2026-03-13,EVA-BLK-42,Arizona EVA,42,Chennai,STORE,1,4490,10
2026-03-13,MAY-WHT-43,Mayari,43,Chennai,MYN,1,7490,10
2026-03-13,BST-TAU-41,Boston,41,Bengaluru,D2C,1,9990,0
2026-03-13,BST-BLK-41,Boston,41,Goa,MYN,2,19980,0
2026-03-13,GIZ-BLK-41,Gizeh,41,Lucknow,STORE,2,11980,0
2026-03-13,ARZ-BLK-44,Arizona,44,Lucknow,STORE,1,6990,0
2026-03-13,MIL-BRN-37,Milano,37,Kochi,STORE,1,8490,0
2026-03-14,ARZ-MOC-36,Arizona,36,Kochi,STORE,4,27960,0
2026-03-14,MIL-BRN-42,Milano,42,Pune,STORE,1,8490,15
2026-03-14,MAD-BRN-36,Madrid,36,Kochi,MYN,2,10980,5
2026-03-14,MAD-BRN-38,Madrid,38,Pune,D2C,3,16470,10
2026-03-14,ARZ-MOC-41,Arizona,41,Lucknow,STORE,1,6990,0
2026-03-14,ARZ-BLK-38,Arizona,38,Delhi NCR,MYN,2,13980,0
2026-03-14,MAD-BRN-42,Madrid,42,Jaipur,STORE,2,10980,15
2026-03-14,GIZ-BLK-37,Gizeh,37,Bengaluru,STORE,4,23960,0
2026-03-14,MAY-WHT-44,Mayari,44,Kochi,D2C,2,14980,0
2026-03-14,ARZ-MOC-38,Arizona,38,Chennai,D2C,1,6990,0
2026-03-14,BST-BLK-38,Boston,38,Kolkata,AMZ,1,9990,0
2026-03-14,ZUR-GRY-46,Zurich,46,Hyderabad,MYN,2,17980,0
2026-03-14,ZUR-GRY-42,Zurich,42,Pune,STORE,1,8990,0
2026-03-14,GIZ-BLK-39,Gizeh,39,Bengaluru,STORE,4,23960,5
2026-03-14,GIZ-BLK-45,Gizeh,45,Delhi NCR,D2C,2,11980,0
2026-03-14,GIZ-BLK-46,Gizeh,46,Bengaluru,D2C,4,23960,0
2026-03-14,ARZ-BLK-45,Arizona,45,Delhi NCR,STORE,3,20970,0
2026-03-14,MIL-BRN-38,Milano,38,Ahmedabad,STORE,2,16980,0
2026-03-14,GIZ-BLK-44,Gizeh,44,Kolkata,D2C,1,5990,0
2026-03-14,GIZ-BLK-43,Gizeh,43,Kolkata,MYN,1,5990,0
2026-03-14,MAD-BRN-39,Madrid,39,Chennai,STORE,1,5490,5
2026-03-14,GIZ-BLK-40,Gizeh,40,Ahmedabad,D2C,1,5990,0
2026-03-14,ARZ-BLK-37,Arizona,37,Delhi NCR,D2C,4,27960,0
2026-03-14,EVA-BLK-46,Arizona EVA,46,Jaipur,AMZ,1,4490,5
2026-03-14,BST-BLK-45,Boston,45,Lucknow,STORE,1,9990,0
2026-03-14,ARZ-BLK-42,Arizona,42,Bengaluru,STORE,3,20970,5
2026-03-14,BST-BLK-37,Boston,37,Hyderabad,STORE,2,19980,5
2026-03-14,BST-TAU-44,Boston,44,Chennai,D2C,1,9990,0
2026-03-14,MIL-BRN-40,Milano,40,Jaipur,STORE,2,16980,0
2026-03-14,ARZ-BLK-36,Arizona,36,Ahmedabad,STORE,2,13980,0
2026-03-15,MAY-WHT-37,Mayari,37,Goa,D2C,2,14980,5
2026-03-15,ZUR-GRY-42,Zurich,42,Kochi,D2C,2,17980,0
2026-03-15,GIZ-BLK-42,Gizeh,42,Chennai,STORE,3,17970,0
2026-03-15,MAY-WHT-38,Mayari,38,Kochi,MYN,2,14980,0
2026-03-15,MIL-BRN-46,Milano,46,Jaipur,D2C,2,16980,0
2026-03-15,BST-TAU-36,Boston,36,Delhi NCR,STORE,2,19980,0
2026-03-15,MAD-BRN-38,Madrid,38,Lucknow,MYN,2,10980,0
2026-03-15,BST-TAU-46,Boston,46,Lucknow,STORE,3,29970,0
2026-03-15,BST-TAU-37,Boston,37,Delhi NCR,MYN,4,39960,5
2026-03-15,ZUR-GRY-37,Zurich,37,Delhi NCR,STORE,2,17980,10
2026-03-15,BST-TAU-43,Boston,43,Goa,STORE,3,29970,0
2026-03-15,ARZ-BLK-37,Arizona,37,Mumbai,STORE,5,34950,0
2026-03-15,ARZ-BLK-40,Arizona,40,Jaipur,STORE,1,6990,5
2026-03-15,MAY-WHT-42,Mayari,42,Chennai,STORE,2,14980,0
2026-03-15,ZUR-GRY-39,Zurich,39,Lucknow,MYN,2,17980,0
2026-03-15,MAD-BRN-37,Madrid,37,Jaipur,STORE,1,5490,0
2026-03-15,ARZ-BLK-44,Arizona,44,Ahmedabad,D2C,6,41940,0
2026-03-15,EVA-BLK-38,Arizona EVA,38,Bengaluru,STORE,2,8980,0
2026-03-15,BST-BLK-45,Boston,45,Kolkata,AMZ,4,39960,5
2026-03-15,MAY-WHT-45,Mayari,45,Delhi NCR,NYK,2,14980,0
2026-03-15,GIZ-BLK-37,Gizeh,37,Chennai,MYN,1,5990,0
2026-03-15,ARZ-BLK-38,Arizona,38,Delhi NCR,STORE,3,20970,0
2026-03-15,ARZ-MOC-39,Arizona,39,Lucknow,STORE,2,13980,0
2026-03-15,BST-TAU-38,Boston,38,Kolkata,NYK,2,19980,0
2026-03-15,BST-TAU-41,Boston,41,Mumbai,D2C,4,39960,0
2026-03-15,GIZ-BLK-41,Gizeh,41,Chandigarh,STORE,3,17970,0
2026-03-15,ARZ-MOC-44,Arizona,44,Jaipur,AMZ,3,20970,0
2026-03-16,ZUR-GRY-37,Zurich,37,Jaipur,STORE,2,17980,10
2026-03-16,MAD-BRN-42,Madrid,42,Hyderabad,STORE,1,5490,0
2026-03-16,BST-TAU-36,Boston,36,Delhi NCR,D2C,2,19980,0
2026-03-16,BST-BLK-39,Boston,39,Hyderabad,STORE,2,19980,5
2026-03-16,ARZ-BLK-40,Arizona,40,Goa,MYN,3,20970,0
2026-03-16,BST-TAU-43,Boston,43,Chandigarh,STORE,1,9990,0
2026-03-16,ARZ-BLK-43,Arizona,43,Chandigarh,STORE,4,27960,5
2026-03-16,BST-TAU-39,Boston,39,Lucknow,D2C,2,19980,0
2026-03-16,ARZ-BLK-46,Arizona,46,Chennai,STORE,1,6990,0
2026-03-16,GIZ-BLK-38,Gizeh,38,Delhi NCR,STORE,1,5990,0
2026-03-16,ARZ-BLK-44,Arizona,44,Lucknow,MYN,1,6990,0
2026-03-16,ZUR-GRY-43,Zurich,43,Kolkata,D2C,1,8990,0
2026-03-16,GIZ-BLK-44,Gizeh,44,Chandigarh,MYN,1,5990,0
2026-03-16,ARZ-MOC-36,Arizona,36,Bengaluru,NYK,3,20970,0
2026-03-16,GIZ-BLK-36,Gizeh,36,Ahmedabad,STORE,2,11980,0
2026-03-16,MAY-WHT-45,Mayari,45,Pune,NYK,1,7490,15
2026-03-16,MIL-BRN-36,Milano,36,Hyderabad,STORE,2,16980,10
2026-03-16,MAD-BRN-36,Madrid,36,Pune,MYN,2,10980,5
2026-03-16,ARZ-MOC-44,Arizona,44,Bengaluru,D2C,3,20970,0
2026-03-16,BST-BLK-42,Boston,42,Hyderabad,NYK,2,19980,0
2026-03-16,MIL-BRN-37,Milano,37,Goa,STORE,1,8490,0
2026-03-16,BST-BLK-41,Boston,41,Goa,STORE,3,29970,5
2026-03-16,MIL-BRN-40,Milano,40,Bengaluru,D2C,1,8490,0
2026-03-16,GIZ-BLK-45,Gizeh,45,Kolkata,STORE,1,5990,0
2026-03-16,BST-BLK-36,Boston,36,Chandigarh,STORE,2,19980,0
2026-03-16,ARZ-MOC-37,Arizona,37,Mumbai,MYN,3,20970,0
2026-03-17,MIL-BRN-39,Milano,39,Goa,STORE,1,8490,0
2026-03-17,GIZ-BLK-38,Gizeh,38,Ahmedabad,STORE,1,5990,5
2026-03-17,MAD-BRN-45,Madrid,45,Chandigarh,D2C,2,10980,5
2026-03-17,MAD-BRN-40,Madrid,40,Hyderabad,D2C,4,21960,10
2026-03-17,ZUR-GRY-40,Zurich,40,Jaipur,STORE,3,26970,0
2026-03-17,BST-TAU-41,Boston,41,Chandigarh,STORE,3,29970,0
2026-03-17,ARZ-BLK-43,Arizona,43,Bengaluru,D2C,2,13980,5
2026-03-17,GIZ-BLK-37,Gizeh,37,Pune,STORE,2,11980,0
2026-03-17,ARZ-MOC-42,Arizona,42,Chennai,MYN,1,6990,0
2026-03-17,MIL-BRN-45,Milano,45,Kolkata,STORE,1,8490,0
2026-03-17,ZUR-GRY-43,Zurich,43,Bengaluru,STORE,2,17980,0
2026-03-17,GIZ-BLK-45,Gizeh,45,Kochi,STORE,1,5990,0
2026-03-17,ARZ-MOC-43,Arizona,43,Lucknow,STORE,3,20970,0
2026-03-17,BST-TAU-39,Boston,39,Delhi NCR,STORE,2,19980,0
2026-03-17,GIZ-BLK-44,Gizeh,44,Kolkata,D2C,2,11980,5
2026-03-17,ZUR-GRY-36,Zurich,36,Chandigarh,AMZ,3,26970,5
2026-03-17,ZUR-GRY-37,Zurich,37,Mumbai,STORE,1,8990,15
2026-03-17,ZUR-GRY-38,Zurich,38,Ahmedabad,MYN,2,17980,0
2026-03-17,MAD-BRN-38,Madrid,38,Mumbai,STORE,1,5490,10
2026-03-18,BST-BLK-45,Boston,45,Delhi NCR,NYK,2,19980,5
2026-03-18,MIL-BRN-42,Milano,42,Goa,STORE,1,8490,0
2026-03-18,EVA-BLK-45,Arizona EVA,45,Goa,STORE,1,4490,10
2026-03-18,ZUR-GRY-44,Zurich,44,Mumbai,STORE,4,35960,0
2026-03-18,GIZ-BLK-45,Gizeh,45,Chandigarh,D2C,1,5990,0
2026-03-18,BST-TAU-36,Boston,36,Hyderabad,MYN,4,39960,0
2026-03-18,BST-BLK-43,Boston,43,Bengaluru,MYN,2,19980,0
2026-03-18,ARZ-BLK-40,Arizona,40,Hyderabad,MYN,2,13980,0
2026-03-18,MAY-WHT-44,Mayari,44,Lucknow,NYK,2,14980,10
2026-03-18,GIZ-BLK-41,Gizeh,41,Chennai,D2C,2,11980,0
2026-03-18,BST-BLK-41,Boston,41,Pune,AMZ,2,19980,0
2026-03-18,ARZ-BLK-45,Arizona,45,Chandigarh,D2C,2,13980,0
2026-03-18,ARZ-MOC-42,Arizona,42,Chandigarh,MYN,2,13980,0
2026-03-18,BST-TAU-41,Boston,41,Delhi NCR,MYN,3,29970,0
2026-03-18,ARZ-MOC-46,Arizona,46,Goa,AMZ,2,13980,0
2026-03-18,MAY-WHT-39,Mayari,39,Bengaluru,D2C,1,7490,0
2026-03-18,EVA-BLK-36,Arizona EVA,36,Kochi,STORE,1,4490,0
2026-03-18,ARZ-BLK-36,Arizona,36,Goa,STORE,3,20970,5
2026-03-18,ZUR-GRY-38,Zurich,38,Chandigarh,D2C,3,26970,0
2026-03-18,MAD-BRN-46,Madrid,46,Chandigarh,STORE,1,5490,0
2026-03-18,MAY-WHT-36,Mayari,36,Mumbai,MYN,1,7490,0
2026-03-18,ZUR-GRY-46,Zurich,46,Kolkata,STORE,1,8990,5
2026-03-18,ARZ-BLK-39,Arizona,39,Delhi NCR,D2C,1,6990,5
2026-03-18,ARZ-BLK-44,Arizona,44,Mumbai,STORE,2,13980,0
2026-03-19,MAD-BRN-39,Madrid,39,Kolkata,D2C,2,10980,5
2026-03-19,MIL-BRN-36,Milano,36,Mumbai,AMZ,2,16980,5
2026-03-19,MIL-BRN-43,Milano,43,Bengaluru,NYK,2,16980,0
2026-03-19,BST-TAU-37,Boston,37,Pune,STORE,3,29970,5
2026-03-19,ZUR-GRY-44,Zurich,44,Chandigarh,STORE,1,8990,15
2026-03-19,ARZ-BLK-44,Arizona,44,Pune,STORE,3,20970,0
2026-03-19,BST-TAU-42,Boston,42,Kolkata,D2C,1,9990,0
2026-03-19,GIZ-BLK-42,Gizeh,42,Bengaluru,STORE,3,17970,5
2026-03-19,MIL-BRN-40,Milano,40,Chennai,STORE,1,8490,0
2026-03-19,ARZ-MOC-46,Arizona,46,Ahmedabad,STORE,3,20970,0
2026-03-19,ARZ-MOC-44,Arizona,44,Kochi,D2C,1,6990,0
2026-03-19,BST-TAU-38,Boston,38,Delhi NCR,STORE,2,19980,0
2026-03-19,MAY-WHT-39,Mayari,39,Ahmedabad,STORE,1,7490,10
2026-03-19,MIL-BRN-42,Milano,42,Kochi,STORE,2,16980,0
2026-03-19,ARZ-BLK-38,Arizona,38,Lucknow,MYN,2,13980,0
2026-03-19,ARZ-BLK-45,Arizona,45,Jaipur,D2C,1,6990,0
2026-03-19,BST-TAU-41,Boston,41,Jaipur,STORE,2,19980,0
2026-03-19,ARZ-BLK-39,Arizona,39,Mumbai,MYN,1,6990,0
2026-03-19,MAY-WHT-42,Mayari,42,Ahmedabad,STORE,2,14980,0
2026-03-19,MAY-WHT-41,Mayari,41,Chennai,STORE,1,7490,0
2026-03-19,BST-BLK-42,Boston,42,Pune,STORE,1,9990,0
2026-03-19,ZUR-GRY-41,Zurich,41,Chennai,D2C,2,17980,15
2026-03-19,BST-BLK-38,Boston,38,Jaipur,STORE,2,19980,0
2026-03-20,ARZ-MOC-46,Arizona,46,Delhi NCR,NYK,1,6990,5
2026-03-20,ARZ-MOC-37,Arizona,37,Hyderabad,D2C,1,6990,5
2026-03-20,GIZ-BLK-40,Gizeh,40,Goa,NYK,1,5990,5
2026-03-20,GIZ-BLK-36,Gizeh,36,Kochi,D2C,2,11980,0
2026-03-20,ARZ-MOC-38,Arizona,38,Mumbai,STORE,1,6990,5
2026-03-20,MAY-WHT-46,Mayari,46,Ahmedabad,STORE,2,14980,15
2026-03-20,MAY-WHT-36,Mayari,36,Pune,STORE,1,7490,5
2026-03-20,MAY-WHT-40,Mayari,40,Kolkata,MYN,2,14980,0
2026-03-20,MIL-BRN-36,Milano,36,Goa,AMZ,1,8490,15
2026-03-20,EVA-BLK-45,Arizona EVA,45,Ahmedabad,STORE,3,13470,0
2026-03-20,ZUR-GRY-43,Zurich,43,Chennai,STORE,1,8990,10
2026-03-20,ARZ-BLK-38,Arizona,38,Mumbai,STORE,2,13980,5
2026-03-20,EVA-BLK-40,Arizona EVA,40,Mumbai,AMZ,1,4490,5
2026-03-20,ARZ-MOC-39,Arizona,39,Hyderabad,AMZ,1,6990,0
2026-03-20,EVA-BLK-42,Arizona EVA,42,Chennai,STORE,1,4490,15
2026-03-20,ARZ-BLK-40,Arizona,40,Delhi NCR,STORE,2,13980,5
2026-03-20,BST-BLK-46,Boston,46,Mumbai,D2C,3,29970,0
2026-03-20,ARZ-MOC-40,Arizona,40,Ahmedabad,STORE,3,20970,0
2026-03-20,ARZ-MOC-45,Arizona,45,Kochi,STORE,3,20970,0
2026-03-20,MAD-BRN-40,Madrid,40,Hyderabad,D2C,3,16470,0
2026-03-20,MAD-BRN-41,Madrid,41,Hyderabad,STORE,2,10980,0
2026-03-20,MIL-BRN-40,Milano,40,Chandigarh,STORE,1,8490,10
2026-03-20,GIZ-BLK-37,Gizeh,37,Pune,STORE,3,17970,0
2026-03-20,ZUR-GRY-44,Zurich,44,Delhi NCR,STORE,1,8990,5
2026-03-20,BST-BLK-38,Boston,38,Jaipur,STORE,2,19980,0
2026-03-21,BST-TAU-38,Boston,38,Ahmedabad,D2C,2,19980,0
2026-03-21,MIL-BRN-37,Milano,37,Chandigarh,STORE,2,16980,0
2026-03-21,BST-TAU-40,Boston,40,Mumbai,D2C,4,39960,0
2026-03-21,BST-TAU-41,Boston,41,Hyderabad,MYN,3,29970,5
2026-03-21,EVA-BLK-45,Arizona EVA,45,Jaipur,D2C,3,13470,0
2026-03-21,ZUR-GRY-43,Zurich,43,Chandigarh,STORE,3,26970,15
2026-03-21,GIZ-BLK-43,Gizeh,43,Pune,MYN,2,11980,0
2026-03-21,MIL-BRN-38,Milano,38,Chennai,STORE,1,8490,15
2026-03-21,ARZ-MOC-38,Arizona,38,Hyderabad,STORE,4,27960,5
2026-03-21,ARZ-BLK-39,Arizona,39,Kochi,STORE,1,6990,5
2026-03-21,ZUR-GRY-45,Zurich,45,Delhi NCR,STORE,3,26970,10
2026-03-21,MAY-WHT-39,Mayari,39,Kochi,MYN,1,7490,0
2026-03-21,ARZ-MOC-45,Arizona,45,Kochi,STORE,1,6990,5
2026-03-21,MAY-WHT-44,Mayari,44,Kochi,AMZ,1,7490,0
2026-03-21,GIZ-BLK-46,Gizeh,46,Pune,STORE,4,23960,0
2026-03-21,MIL-BRN-42,Milano,42,Goa,D2C,1,8490,0
2026-03-21,GIZ-BLK-37,Gizeh,37,Mumbai,STORE,2,11980,0
2026-03-21,MAD-BRN-36,Madrid,36,Lucknow,STORE,1,5490,15
2026-03-21,ARZ-MOC-42,Arizona,42,Jaipur,MYN,2,13980,0
2026-03-21,ARZ-BLK-43,Arizona,43,Ahmedabad,NYK,2,13980,5
2026-03-21,GIZ-BLK-40,Gizeh,40,Ahmedabad,STORE,1,5990,0
2026-03-21,BST-BLK-39,Boston,39,Pune,AMZ,3,29970,0
2026-03-21,GIZ-BLK-44,Gizeh,44,Hyderabad,STORE,3,17970,5
2026-03-21,MIL-BRN-44,Milano,44,Delhi NCR,MYN,2,16980,0
2026-03-21,BST-BLK-36,Boston,36,Kolkata,STORE,2,19980,5
2026-03-22,BST-BLK-43,Boston,43,Chennai,STORE,2,19980,0
2026-03-22,MAY-WHT-46,Mayari,46,Kolkata,STORE,2,14980,0
2026-03-22,MAD-BRN-40,Madrid,40,Bengaluru,AMZ,1,5490,15
2026-03-22,ARZ-MOC-45,Arizona,45,Lucknow,D2C,3,20970,0
2026-03-22,MAY-WHT-42,Mayari,42,Jaipur,STORE,1,7490,0
2026-03-22,GIZ-BLK-40,Gizeh,40,Bengaluru,D2C,3,17970,0
2026-03-22,BST-TAU-37,Boston,37,Ahmedabad,STORE,3,29970,0
2026-03-22,ZUR-GRY-42,Zurich,42,Ahmedabad,STORE,2,17980,0
2026-03-22,GIZ-BLK-44,Gizeh,44,Chandigarh,AMZ,3,17970,0
2026-03-22,BST-TAU-43,Boston,43,Chennai,STORE,1,9990,0
2026-03-22,ARZ-MOC-46,Arizona,46,Kochi,STORE,4,27960,5
2026-03-22,ZUR-GRY-39,Zurich,39,Bengaluru,STORE,3,26970,0
2026-03-22,MAD-BRN-41,Madrid,41,Ahmedabad,STORE,2,10980,0
2026-03-22,BST-TAU-41,Boston,41,Mumbai,STORE,2,19980,0
2026-03-22,ZUR-GRY-46,Zurich,46,Goa,STORE,3,26970,0
2026-03-22,BST-BLK-36,Boston,36,Chennai,MYN,2,19980,0
2026-03-22,EVA-BLK-36,Arizona EVA,36,Chennai,STORE,2,8980,0
2026-03-22,MAD-BRN-43,Madrid,43,Delhi NCR,D2C,1,5490,0
2026-03-22,ARZ-BLK-41,Arizona,41,Jaipur,STORE,1,6990,0
2026-03-22,BST-TAU-38,Boston,38,Hyderabad,STORE,2,19980,5
2026-03-22,MIL-BRN-45,Milano,45,Jaipur,STORE,1,8490,10
2026-03-22,MIL-BRN-40,Milano,40,Hyderabad,STORE,1,8490,5
2026-03-22,MIL-BRN-37,Milano,37,Chandigarh,D2C,3,25470,0
2026-03-22,ARZ-BLK-46,Arizona,46,Kolkata,STORE,1,6990,0
2026-03-22,MAY-WHT-43,Mayari,43,Lucknow,MYN,2,14980,0
2026-03-22,BST-BLK-44,Boston,44,Lucknow,STORE,1,9990,0
2026-03-22,EVA-BLK-37,Arizona EVA,37,Kolkata,MYN,2,8980,0
2026-03-22,GIZ-BLK-43,Gizeh,43,Kolkata,STORE,4,23960,0
2026-03-22,MIL-BRN-41,Milano,41,Chennai,D2C,4,33960,10
2026-03-22,ARZ-MOC-38,Arizona,38,Ahmedabad,STORE,3,20970,0
2026-03-23,BST-TAU-39,Boston,39,Goa,STORE,3,29970,5
2026-03-23,ARZ-BLK-46,Arizona,46,Goa,AMZ,1,6990,0
2026-03-23,BST-BLK-36,Boston,36,Goa,STORE,2,19980,0
2026-03-23,BST-TAU-38,Boston,38,Chandigarh,STORE,2,19980,0
2026-03-23,ZUR-GRY-36,Zurich,36,Pune,STORE,1,8990,0
2026-03-23,ARZ-MOC-36,Arizona,36,Goa,STORE,3,20970,0
2026-03-23,MAY-WHT-36,Mayari,36,Mumbai,AMZ,2,14980,0
2026-03-23,EVA-BLK-44,Arizona EVA,44,Kolkata,STORE,1,4490,0
2026-03-23,EVA-BLK-41,Arizona EVA,41,Hyderabad,STORE,2,8980,10
2026-03-23,MAD-BRN-38,Madrid,38,Ahmedabad,STORE,2,10980,0
2026-03-23,ARZ-MOC-42,Arizona,42,Chandigarh,STORE,2,13980,0
2026-03-23,ARZ-MOC-44,Arizona,44,Kolkata,NYK,2,13980,0
2026-03-23,MAY-WHT-45,Mayari,45,Chandigarh,STORE,3,22470,0
2026-03-23,ZUR-GRY-42,Zurich,42,Jaipur,STORE,1,8990,5
2026-03-23,BST-BLK-42,Boston,42,Jaipur,STORE,1,9990,0
2026-03-23,BST-BLK-46,Boston,46,Kochi,D2C,3,29970,0
2026-03-23,ZUR-GRY-39,Zurich,39,Kochi,STORE,3,26970,10
2026-03-23,BST-TAU-43,Boston,43,Pune,STORE,1,9990,0
2026-03-23,EVA-BLK-40,Arizona EVA,40,Jaipur,STORE,2,8980,0
2026-03-23,MIL-BRN-41,Milano,41,Mumbai,STORE,3,25470,15
2026-03-23,MIL-BRN-45,Milano,45,Delhi NCR,STORE,2,16980,15
2026-03-23,BST-BLK-38,Boston,38,Kochi,MYN,4,39960,0
2026-03-23,EVA-BLK-42,Arizona EVA,42,Ahmedabad,D2C,4,17960,0
2026-03-23,ARZ-MOC-39,Arizona,39,Lucknow,D2C,1,6990,0
2026-03-23,EVA-BLK-37,Arizona EVA,37,Chennai,D2C,1,4490,0
2026-03-24,EVA-BLK-45,Arizona EVA,45,Kochi,MYN,1,4490,5
2026-03-24,MAY-WHT-41,Mayari,41,Kochi,STORE,2,14980,15
2026-03-24,BST-TAU-46,Boston,46,Kolkata,D2C,2,19980,0
2026-03-24,BST-BLK-40,Boston,40,Kochi,STORE,1,9990,0
2026-03-24,ARZ-MOC-38,Arizona,38,Kolkata,STORE,1,6990,0
2026-03-24,ARZ-MOC-45,Arizona,45,Lucknow,STORE,2,13980,0
2026-03-24,EVA-BLK-44,Arizona EVA,44,Chandigarh,STORE,1,4490,5
2026-03-24,BST-TAU-39,Boston,39,Goa,STORE,3,29970,5
2026-03-24,GIZ-BLK-45,Gizeh,45,Pune,STORE,1,5990,0
2026-03-24,ARZ-MOC-41,Arizona,41,Delhi NCR,STORE,1,6990,0
2026-03-24,MAY-WHT-40,Mayari,40,Chandigarh,NYK,1,7490,10
2026-03-24,BST-BLK-42,Boston,42,Bengaluru,STORE,1,9990,0
2026-03-24,MAD-BRN-45,Madrid,45,Ahmedabad,D2C,1,5490,0
2026-03-24,BST-BLK-45,Boston,45,Delhi NCR,AMZ,2,19980,0
2026-03-24,GIZ-BLK-43,Gizeh,43,Kochi,AMZ,1,5990,5
2026-03-24,BST-TAU-37,Boston,37,Chandigarh,NYK,3,29970,0
2026-03-24,BST-TAU-41,Boston,41,Hyderabad,STORE,1,9990,0
2026-03-24,ZUR-GRY-40,Zurich,40,Hyderabad,MYN,1,8990,10
2026-03-24,MAY-WHT-39,Mayari,39,Goa,AMZ,1,7490,0
2026-03-24,MIL-BRN-41,Milano,41,Hyderabad,STORE,1,8490,10
2026-03-24,EVA-BLK-36,Arizona EVA,36,Chandigarh,AMZ,1,4490,10
2026-03-24,GIZ-BLK-46,Gizeh,46,Goa,STORE,1,5990,5
2026-03-24,ARZ-BLK-44,Arizona,44,Kolkata,MYN,2,13980,0
2026-03-24,BST-TAU-42,Boston,42,Ahmedabad,MYN,3,29970,5
2026-03-25,BST-TAU-40,Boston,40,Lucknow,STORE,2,19980,0
2026-03-25,MIL-BRN-38,Milano,38,Lucknow,D2C,1,8490,0
2026-03-25,EVA-BLK-38,Arizona EVA,38,Kochi,STORE,3,13470,0
2026-03-25,EVA-BLK-46,Arizona EVA,46,Ahmedabad,STORE,2,8980,15
2026-03-25,MIL-BRN-45,Milano,45,Lucknow,MYN,1,8490,10
2026-03-25,ARZ-BLK-46,Arizona,46,Kolkata,STORE,1,6990,0
2026-03-25,BST-TAU-44,Boston,44,Goa,STORE,1,9990,0
2026-03-25,ARZ-MOC-41,Arizona,41,Lucknow,STORE,2,13980,0
2026-03-25,EVA-BLK-45,Arizona EVA,45,Ahmedabad,STORE,3,13470,0
2026-03-25,BST-BLK-41,Boston,41,Chennai,D2C,2,19980,0
2026-03-25,ARZ-BLK-40,Arizona,40,Jaipur,STORE,1,6990,0
2026-03-25,ARZ-MOC-46,Arizona,46,Hyderabad,STORE,1,6990,0
2026-03-25,MAD-BRN-41,Madrid,41,Kochi,STORE,2,10980,5
2026-03-25,GIZ-BLK-38,Gizeh,38,Kochi,STORE,1,5990,0
2026-03-25,BST-BLK-40,Boston,40,Hyderabad,STORE,1,9990,0
2026-03-25,BST-TAU-37,Boston,37,Jaipur,D2C,2,19980,0
2026-03-25,GIZ-BLK-37,Gizeh,37,Jaipur,STORE,1,5990,0
